pot_id,plant_id,species,variety_accession,source,substrate,pot_type_size,life_stage,orga_level,temperature,start_germination,date_1st_germination,start_seedlings,start_flowering,Date_death,biomass_harvest_date,Biomass_g,chamber,Position_quadrant,Remarks
BR002S34,BR002S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,04.04.2025,05.04.2025,08.04.2025,19.04.2025,NA,20.05.2025,0.93999999999999995,32036,5,NA
BR003S34,BR003S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,04.04.2025,05.04.2025,08.04.2025,18.04.2025,NA,20.05.2025,0.58999999999999997,32036,4,NA
BR004S34,BR004S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,04.04.2025,05.04.2025,08.04.2025,19.04.2025,NA,20.05.2025,0.66000000000000003,32036,5,NA
BR005S34,BR005S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,04.04.2025,05.04.2025,08.04.2025,19.04.2025,NA,20.05.2025,1.05,32036,5,NA
BR006S34,BR006S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,04.04.2025,05.04.2025,08.04.2025,23.04.2025,NA,20.05.2025,0.53000000000000003,32036,5,NA
BR007S34,BR007S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,04.04.2025,05.04.2025,08.04.2025,18.04.2025,NA,20.05.2025,0.68999999999999995,32036,5,NA
BR008S34,BR008S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,04.04.2025,05.04.2025,08.04.2025,21.04.2025,NA,20.05.2025,0.77000000000000002,32036,5,NA
BR009S34,BR009S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,04.04.2025,05.04.2025,08.04.2025,21.04.2025,NA,20.05.2025,0.78000000000000003,32036,5,NA
BR010S34,BR010S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,04.04.2025,05.04.2025,08.04.2025,23.04.2025,NA,20.05.2025,0.45000000000000001,32036,5,NA
BR011S34,BR011S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,04.04.2025,05.04.2025,08.04.2025,21.04.2025,NA,20.05.2025,0.80000000000000004,32036,5,NA
BR012S34,BR012S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,04.04.2025,05.04.2025,08.04.2025,19.04.2025,NA,20.05.2025,0.62,32036,5,NA
BR013S34,BR013S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,04.04.2025,05.04.2025,08.04.2025,19.04.2025,NA,20.05.2025,0.81000000000000005,32036,5,NA
BR014S34,BR014S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,04.04.2025,05.04.2025,08.04.2025,23.04.2025,NA,20.05.2025,0.75,32036,5,NA
BR015S34,BR015S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,04.04.2025,05.04.2025,08.04.2025,28.04.2025,NA,20.05.2025,0.13,32036,4,NA
BR016S34,BR016S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,04.04.2025,05.04.2025,08.04.2025,21.04.2025,NA,20.05.2025,0.20999999999999999,32036,5,NA
BR017S34,BR017S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,04.04.2025,05.04.2025,08.04.2025,21.04.2025,NA,20.05.2025,0.76000000000000001,32036,3,NA
BR018S34,BR018S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,04.04.2025,05.04.2025,08.04.2025,18.04.2025,NA,20.05.2025,1.22,32036,3,NA
BR019S34,BR019S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,04.04.2025,05.04.2025,08.04.2025,18.04.2025,NA,20.05.2025,0.63,32036,3,NA
BR020S34,BR020S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,04.04.2025,05.04.2025,08.04.2025,21.04.2025,NA,20.05.2025,0.93999999999999995,32036,5,NA
BR021S34,BR021S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,04.04.2025,05.04.2025,08.04.2025,21.04.2025,NA,20.05.2025,0.72999999999999998,32036,2,NA
BR022S34,BR022S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,04.04.2025,05.04.2025,08.04.2025,22.04.2025,NA,20.05.2025,0.62,32036,5,NA
BR023S34,BR023S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,04.04.2025,05.04.2025,08.04.2025,21.04.2025,NA,20.05.2025,0.84999999999999998,32036,6,NA
BR024S34,BR024S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,04.04.2025,05.04.2025,08.04.2025,19.04.2025,NA,20.05.2025,0.72999999999999998,32036,5,NA
BR025S34,BR025S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,04.04.2025,05.04.2025,08.04.2025,22.04.2025,NA,20.05.2025,0.88,32036,5,NA
BR026S34,BR026S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,04.04.2025,05.04.2025,08.04.2025,21.04.2025,NA,20.05.2025,0.51000000000000001,32036,6,NA
BR027S34,BR027S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,04.04.2025,05.04.2025,08.04.2025,21.04.2025,NA,20.05.2025,1.22,32036,5,NA
BR028S34,BR028S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,04.04.2025,05.04.2025,08.04.2025,22.04.2025,NA,20.05.2025,0.83999999999999997,32036,5,NA
BR029S34,BR029S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,04.04.2025,05.04.2025,08.04.2025,19.04.2025,NA,20.05.2025,0.88,32036,5,NA
BR030S34,BR030S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,04.04.2025,05.04.2025,08.04.2025,19.04.2025,NA,20.05.2025,0.57999999999999996,32036,3,NA
BRP01S34,BRP011S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,34,07.04.2025,09.04.2025,11.04.2025,21.04.2025,NA,23.05.2025,1.45,32036,2,NA
BRP01S34,BRP012S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,34,07.04.2025,09.04.2025,11.04.2025,21.04.2025,NA,23.05.2025,0.97999999999999998,32036,2,NA
BRP01S34,BRP013S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,34,07.04.2025,09.04.2025,11.04.2025,21.04.2025,NA,23.05.2025,2.5899999999999999,32036,2,NA
BRP01S34,BRP014S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,34,07.04.2025,09.04.2025,11.04.2025,21.04.2025,NA,23.05.2025,1.7,32036,2,NA
BRP01S34,BRP015S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,34,07.04.2025,09.04.2025,11.04.2025,21.04.2025,NA,23.05.2025,0.79000000000000004,32036,2,NA
BRP01S34,BRP016S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,34,07.04.2025,09.04.2025,11.04.2025,21.04.2025,NA,23.05.2025,1.3100000000000001,32036,2,NA
BRP01S34,BRP017S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,34,07.04.2025,09.04.2025,11.04.2025,21.04.2025,NA,23.05.2025,1.54,32036,2,NA
BRP01S34,BRP018S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,34,07.04.2025,09.04.2025,11.04.2025,21.04.2025,NA,23.05.2025,1.9399999999999999,32036,2,NA
BRP01S34,BRP019S34,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,34,07.04.2025,09.04.2025,11.04.2025,21.04.2025,NA,23.05.2025,1.1499999999999999,32036,2,NA
BR001S38,BR001S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,04.04.2025,05.04.2025,08.04.2025,21.04.2025,NA,20.05.2025,0.40000000000000002,32039,3,NA
BR002S38,BR002S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,04.04.2025,05.04.2025,08.04.2025,22.04.2025,NA,20.05.2025,0.52000000000000002,32039,5,NA
BR003S38,BR003S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,04.04.2025,05.04.2025,08.04.2025,24.04.2025,NA,20.05.2025,8.9999999999999997e-002,32039,4,NA
BR004S38,BR004S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,04.04.2025,05.04.2025,08.04.2025,24.04.2025,NA,20.05.2025,0.22,32039,3,NA
BR005S38,BR005S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,04.04.2025,05.04.2025,08.04.2025,22.04.2025,NA,20.05.2025,1.28,32039,2,NA
BR006S38,BR006S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,04.04.2025,05.04.2025,08.04.2025,19.04.2025,NA,20.05.2025,0.32000000000000001,32039,4,NA
BR007S38,BR007S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,04.04.2025,05.04.2025,08.04.2025,24.04.2025,NA,20.05.2025,0.56999999999999995,32039,5,NA
BR008S38,BR008S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,04.04.2025,05.04.2025,08.04.2025,22.04.2025,NA,20.05.2025,0.88,32039,5,NA
BR009S38,BR009S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,04.04.2025,05.04.2025,08.04.2025,19.04.2025,NA,20.05.2025,0.97999999999999998,32039,2,NA
BR010S38,BR010S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,04.04.2025,05.04.2025,08.04.2025,22.04.2025,NA,20.05.2025,1.02,32039,5,NA
BR011S38,BR011S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,04.04.2025,05.04.2025,08.04.2025,22.04.2025,NA,20.05.2025,0.28999999999999998,32039,2,NA
BR012S38,BR012S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,04.04.2025,05.04.2025,08.04.2025,22.04.2025,NA,20.05.2025,0.70999999999999996,32039,1,NA
BR013S38,BR013S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,04.04.2025,05.04.2025,08.04.2025,22.04.2025,NA,20.05.2025,0.38,32039,5,NA
BR014S38,BR014S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,04.04.2025,05.04.2025,08.04.2025,21.04.2025,NA,20.05.2025,0.19,32039,5,NA
BR015S38,BR015S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,04.04.2025,05.04.2025,08.04.2025,22.04.2025,NA,20.05.2025,0.81999999999999995,32039,1,NA
BR016S38,BR016S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,04.04.2025,05.04.2025,08.04.2025,23.04.2025,NA,20.05.2025,0.10000000000000001,32039,6,NA
BR017S38,BR017S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,04.04.2025,05.04.2025,08.04.2025,22.04.2025,NA,20.05.2025,0.54000000000000004,32039,2,NA
BR018S38,BR018S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,04.04.2025,05.04.2025,08.04.2025,23.04.2025,NA,20.05.2025,0.40999999999999998,32039,5,NA
BR019S38,BR019S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,04.04.2025,05.04.2025,08.04.2025,24.04.2025,NA,20.05.2025,0.63,32039,5,NA
BR020S38,BR020S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,04.04.2025,05.04.2025,08.04.2025,21.04.2025,NA,20.05.2025,0.47999999999999998,32039,3,NA
BR021S38,BR021S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,04.04.2025,05.04.2025,08.04.2025,22.04.2025,NA,20.05.2025,0.42999999999999999,32039,3,NA
BR022S38,BR022S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,04.04.2025,05.04.2025,08.04.2025,22.04.2025,NA,20.05.2025,0.35999999999999999,32039,1,NA
BR023S38,BR023S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,04.04.2025,05.04.2025,08.04.2025,19.04.2025,NA,20.05.2025,0.80000000000000004,32039,1,NA
BR024S38,BR024S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,04.04.2025,05.04.2025,08.04.2025,19.04.2025,NA,20.05.2025,1.02,32039,1,NA
BR025S38,BR025S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,04.04.2025,05.04.2025,08.04.2025,19.04.2025,NA,20.05.2025,0.41999999999999998,32039,5,NA
BR026S38,BR026S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,04.04.2025,05.04.2025,08.04.2025,24.04.2025,NA,20.05.2025,0.32000000000000001,32039,5,NA
BR027S38,BR027S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,04.04.2025,05.04.2025,08.04.2025,23.04.2025,NA,20.05.2025,0.34999999999999998,32039,3,NA
BR028S38,BR028S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,04.04.2025,05.04.2025,08.04.2025,21.04.2025,NA,20.05.2025,0.66000000000000003,32039,4,"A death date was mentioned before flowering, but we also harvested biomass"
BR029S38,BR029S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,04.04.2025,05.04.2025,08.04.2025,19.04.2025,NA,20.05.2025,0.68999999999999995,32039,2,NA
BR030S38,BR030S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,04.04.2025,05.04.2025,08.04.2025,22.04.2025,NA,20.05.2025,0.39000000000000001,32039,1,NA
BRP01S38,BRP011S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,38,07.04.2025,09.04.2025,11.04.2025,21.04.2025,NA,23.05.2025,0.72999999999999998,32039,5,Flowering date for the 1st flowering individual in the population
BRP01S38,BRP012S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,38,07.04.2025,09.04.2025,11.04.2025,21.04.2025,NA,23.05.2025,1.9399999999999999,32039,5,Flowering date for the 1st flowering individual in the population
BRP01S38,BRP013S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,38,07.04.2025,09.04.2025,11.04.2025,21.04.2025,NA,23.05.2025,2.5800000000000001,32039,5,Flowering date for the 1st flowering individual in the population
BRP01S38,BRP014S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,38,07.04.2025,09.04.2025,11.04.2025,21.04.2025,NA,23.05.2025,1.45,32039,5,Flowering date for the 1st flowering individual in the population
BRP01S38,BRP015S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,38,07.04.2025,09.04.2025,11.04.2025,21.04.2025,NA,23.05.2025,1,32039,5,Flowering date for the 1st flowering individual in the population
BRP01S38,BRP016S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,38,07.04.2025,09.04.2025,11.04.2025,21.04.2025,NA,23.05.2025,0.97999999999999998,32039,5,Flowering date for the 1st flowering individual in the population
BRP01S38,BRP017S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,38,07.04.2025,09.04.2025,11.04.2025,21.04.2025,NA,23.05.2025,0.59999999999999998,32039,5,Flowering date for the 1st flowering individual in the population
BRP01S38,BRP018S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,38,07.04.2025,09.04.2025,11.04.2025,21.04.2025,NA,23.05.2025,0.98999999999999999,32039,5,Flowering date for the 1st flowering individual in the population
BRP01S38,BRP019S38,Brassica rapa,Fast plants,Wisconsin,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,38,07.04.2025,09.04.2025,11.04.2025,21.04.2025,NA,23.05.2025,1.4399999999999999,32039,5,Flowering date for the 1st flowering individual in the population
HS007S22,HS007S22,Hordeum_spontaneum,Accordine,Karl_Schmid,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,22,21.03.2025,24.03.2025,27.03.2025,12.05.2025,NA,22.05.2025,6.5499999999999998,31024,4,In chamber 32026 until 01.04.2025
HS008S22,HS008S22,Hordeum_spontaneum,Accordine,Karl_Schmid,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,22,21.03.2025,24.03.2025,27.03.2025,08.05.2025,NA,22.05.2025,6.21,31024,3,In chamber 32026 until 01.04.2025
HS009S22,HS009S22,Hordeum_spontaneum,Accordine,Karl_Schmid,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,22,21.03.2025,24.03.2025,27.03.2025,12.05.2025,NA,22.05.2025,6.1299999999999999,31024,4,In chamber 32026 until 01.04.2025
HS010S22,HS010S22,Hordeum_spontaneum,Accordine,Karl_Schmid,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,22,21.03.2025,24.03.2025,27.03.2025,08.05.2025,NA,22.05.2025,5.3600000000000003,31024,4,In chamber 32026 until 01.04.2025
HS001S22,HS001S22,Hordeum_spontaneum,Kreta,Karl_Schmid,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,22,21.03.2025,24.03.2025,27.03.2025,NA,NA,22.05.2025,2.3799999999999999,31024,3,In chamber 32026 until 01.04.2025
HS002S22,HS002S22,Hordeum_spontaneum,Kreta,Karl_Schmid,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,22,21.03.2025,24.03.2025,27.03.2025,NA,NA,22.05.2025,2.6899999999999999,31024,3,In chamber 32026 until 01.04.2025
HS003S22,HS003S22,Hordeum_spontaneum,Kreta,Karl_Schmid,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,22,21.03.2025,24.03.2025,27.03.2025,NA,NA,22.05.2025,3.4500000000000002,31024,4,In chamber 32026 until 01.04.2025
HS006S26,HS006S26,Hordeum_spontaneum,Accordine,Karl_Schmid,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,26,21.03.2025,24.03.2025,31.03.2025,20.05.2025,NA,26.05.2025,4.6299999999999999,32026,4,In chamber 31024 until 01.04.2025
HS007S26,HS007S26,Hordeum_spontaneum,Accordine,Karl_Schmid,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,26,21.03.2025,24.03.2025,27.03.2025,12.05.2025,NA,22.05.2025,3.5299999999999998,32026,3,In chamber 31024 until 01.04.2025
HS008S26,HS008S26,Hordeum_spontaneum,Accordine,Karl_Schmid,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,26,21.03.2025,24.03.2025,27.03.2025,12.05.2025,NA,22.05.2025,4.5499999999999998,32026,2,In chamber 31024 until 01.04.2025
HS009S26,HS009S26,Hordeum_spontaneum,Accordine,Karl_Schmid,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,26,21.03.2025,24.03.2025,27.03.2025,12.05.2025,NA,22.05.2025,5.2000000000000002,32026,4,In chamber 31024 until 01.04.2025
HS010S26,HS010S26,Hordeum_spontaneum,Accordine,Karl_Schmid,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,26,21.03.2025,24.03.2025,27.03.2025,12.05.2025,NA,22.05.2025,3.9399999999999999,32026,3,In chamber 31024 until 01.04.2025
HS001S26,HS001S26,Hordeum_spontaneum,Kreta,Karl_Schmid,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,26,21.03.2025,24.03.2025,27.03.2025,NA,NA,22.05.2025,2.6699999999999999,32026,6,In chamber 31024 until 01.04.2025
HS002S26,HS002S26,Hordeum_spontaneum,Kreta,Karl_Schmid,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,26,21.03.2025,24.03.2025,27.03.2025,NA,NA,22.05.2025,2.0299999999999998,32026,6,In chamber 31024 until 01.04.2025
HS003S26,HS003S26,Hordeum_spontaneum,Kreta,Karl_Schmid,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,26,21.03.2025,24.03.2025,27.03.2025,NA,NA,22.05.2025,2.73,32026,3,In chamber 31024 until 01.04.2025
HS007S30,HS007S30,Hordeum_spontaneum,Accordine,Karl_Schmid,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,21.03.2025,24.03.2025,27.03.2025,12.05.2025,NA,22.05.2025,2.3399999999999999,32035,2,NA
HS008S30,HS008S30,Hordeum_spontaneum,Accordine,Karl_Schmid,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,21.03.2025,24.03.2025,27.03.2025,12.05.2025,NA,22.05.2025,2.2000000000000002,32035,3,NA
HS009S30,HS009S30,Hordeum_spontaneum,Accordine,Karl_Schmid,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,21.03.2025,24.03.2025,27.03.2025,08.05.2025,NA,22.05.2025,3.2000000000000002,32035,4,NA
HS010S30,HS010S30,Hordeum_spontaneum,Accordine,Karl_Schmid,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,21.03.2025,24.03.2025,27.03.2025,12.05.2025,NA,22.05.2025,2.9500000000000002,32035,6,NA
HS011S30,HS011S30,Hordeum_spontaneum,Accordine,Karl_Schmid,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,21.03.2025,24.03.2025,31.03.2025,14.05.2025,NA,26.05.2025,3.2799999999999998,32035,1,NA
HS001S30,HS001S30,Hordeum_spontaneum,Kreta,Karl_Schmid,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,21.03.2025,24.03.2025,27.03.2025,NA,NA,22.05.2025,1.7,32035,1,NA
HS002S30,HS002S30,Hordeum_spontaneum,Kreta,Karl_Schmid,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,21.03.2025,24.03.2025,27.03.2025,NA,NA,22.05.2025,1.29,32035,2,NA
HS003S30,HS003S30,Hordeum_spontaneum,Kreta,Karl_Schmid,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,21.03.2025,24.03.2025,27.03.2025,NA,NA,22.05.2025,3.3799999999999999,32035,2,NA
HS004S30,HS004S30,Hordeum_spontaneum,Kreta,Karl_Schmid,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,21.03.2025,24.03.2025,27.03.2025,NA,NA,22.05.2025,1.8,32035,6,NA
HS006S30,HS006S30,Hordeum_spontaneum,Kreta,Karl_Schmid,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,21.03.2025,24.03.2025,31.03.2025,NA,NA,26.05.2025,2.4199999999999999,32035,1,NA
HS007S34,HS007S34,Hordeum_spontaneum,Accordine,Karl_Schmid,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,21.03.2025,24.03.2025,27.03.2025,13.05.2025,NA,22.05.2025,1.8799999999999999,32036,1,NA
HS008S34,HS008S34,Hordeum_spontaneum,Accordine,Karl_Schmid,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,21.03.2025,24.03.2025,27.03.2025,NA,NA,22.05.2025,1.8500000000000001,32036,3,NA
HS009S34,HS009S34,Hordeum_spontaneum,Accordine,Karl_Schmid,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,21.03.2025,24.03.2025,27.03.2025,20.05.2025,NA,22.05.2025,1.8400000000000001,32036,4,NA
HS010S34,HS010S34,Hordeum_spontaneum,Accordine,Karl_Schmid,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,21.03.2025,24.03.2025,27.03.2025,14.05.2025,NA,22.05.2025,1.8999999999999999,32036,3,NA
